advertiser_id,campaign_id,country,day,payout.actual_adv_usd,clicks,imps,pixel.type.ftd,pixel.type.reg_finished,pixel.type.deposit,pixel.type.login,pcc_amount,pvc_amount,CPL,CPA
1251,4601,CL,2024-07-23,31.22,522,85272,1,1,2,104,252,608,31.22,31.22
1251,4601,CL,2024-07-24,39.33,518,72798,1,2,2,100,249,610,19.66,39.33
1251,4601,CL,2024-07-25,30.5,415,82014,1,1,4,98,174,610,30.5,30.5
1251,4601,CL,2024-07-26,42.0,291,72282,2,2,2,86,113,581,21.0,21.0
1251,4601,CL,2024-07-27,59.86,242,59346,0,0,0,87,93,538,inf,inf
1251,4601,CL,2024-07-28,38.56,262,67225,1,4,3,80,76,443,9.64,38.56
1251,4601,CL,2024-07-29,33.36,248,80600,2,2,2,67,88,369,16.68,16.68
1251,4601,CL,2024-07-30,55.89,299,78983,1,2,1,107,103,646,27.94,55.89
1251,4601,CL,2024-07-31,39.89,266,73560,2,2,6,99,99,671,19.94,19.94
1251,4601,CL,2024-08-01,21.01,309,45109,1,0,2,44,45,216,inf,21.01
1251,4601,CL,2024-08-02,32.59,430,55431,1,0,1,56,69,303,inf,32.59
1251,4601,CL,2024-08-03,42.45,465,64115,3,3,7,90,160,512,14.15,14.15
1251,4601,CL,2024-08-04,47.2,441,73570,0,0,1,80,122,438,inf,inf
1251,4601,CL,2024-08-05,35.0,498,70149,2,1,2,97,142,469,35.0,17.5
1251,4601,CL,2024-08-06,26.03,598,59321,1,3,1,104,146,526,8.68,26.03
1251,4601,CL,2024-08-07,31.99,526,53469,1,4,2,89,125,463,8.0,31.99
1251,4601,CL,2024-08-08,33.01,499,56081,0,1,0,77,112,426,33.01,inf
1251,4601,CL,2024-08-09,28.72,434,56709,1,2,1,64,108,389,14.36,28.72
1251,4601,CL,2024-08-10,39.34,370,67684,2,2,2,91,108,484,19.67,19.67
1251,4601,CL,2024-08-11,25.3,384,55729,1,0,1,85,107,464,inf,25.3
1251,4601,CL,2024-08-12,46.33,476,74938,1,3,1,93,126,485,15.44,46.33
1251,4601,CL,2024-08-13,32.55,471,80887,1,3,2,103,152,568,10.85,32.55
1251,4601,CL,2024-08-14,49.08,501,80899,5,5,5,98,159,569,9.82,9.82
1251,4601,CL,2024-08-15,31.22,660,78659,2,1,4,72,157,455,31.22,15.61
1251,4601,CL,2024-08-16,26.1,1011,75045,1,0,1,81,230,504,inf,26.1
1251,4601,CL,2024-08-17,26.41,834,66417,2,2,2,95,198,589,13.2,13.2
1251,4601,CL,2024-08-18,45.43,580,80710,1,1,1,74,147,528,45.43,45.43
1251,4601,CL,2024-08-19,31.56,658,93657,1,2,3,72,162,386,15.78,31.56
1251,4601,CL,2024-08-20,37.5,821,92720,0,3,0,79,185,514,12.5,inf
1251,4601,CL,2024-08-21,50.1,637,90923,0,0,1,71,160,515,inf,inf
1251,4601,CL,2024-08-22,42.9,589,69601,0,2,0,72,126,429,21.45,inf
1251,4601,CL,2024-08-23,39.66,812,91592,1,1,1,71,181,433,39.66,39.66
1251,4601,CL,2024-08-24,49.21,1166,97735,3,0,4,88,194,604,inf,16.4
1251,4601,CL,2024-08-25,57.9,1270,129663,3,2,4,94,256,499,28.95,19.3
1251,4601,CL,2024-08-26,45.02,995,112494,0,1,1,78,203,400,45.02,inf
1251,4601,CL,2024-08-27,52.96,1143,133017,0,1,0,86,229,528,52.96,inf
1251,4601,CL,2024-08-28,63.22,1159,142544,2,2,2,94,236,526,31.61,31.61
1251,4601,CL,2024-08-29,40.4,766,100606,0,0,0,91,129,456,inf,inf
1251,4601,CL,2024-08-30,34.21,893,104534,0,1,1,81,167,453,34.21,inf
1251,4601,CL,2024-08-31,45.38,1089,103304,0,1,0,108,183,513,45.38,inf
1251,4601,CL,2024-09-01,71.58,1035,109785,0,2,2,99,402,677,35.79,inf
1251,4601,CL,2024-09-02,72.12,594,96159,3,0,3,104,297,519,inf,24.04
1251,4601,CL,2024-09-03,49.23,687,102060,1,2,2,89,198,447,24.62,49.23
1251,4601,CL,2024-09-04,63.95,613,101876,0,0,1,95,195,512,inf,inf
1251,4601,CL,2024-09-05,45.99,567,91300,0,1,5,97,182,615,45.99,inf
1251,4601,CL,2024-09-06,61.68,471,113714,2,3,3,121,159,791,20.56,30.84
1251,4601,CL,2024-09-07,59.59,486,111871,1,3,1,115,132,722,19.86,59.59
1251,4601,CL,2024-09-08,64.5,786,123631,0,1,1,100,161,622,64.5,inf
1251,4601,CL,2024-09-09,82.37,739,123312,0,2,0,90,167,620,41.18,inf
1251,4601,CL,2024-09-10,39.73,504,98679,1,1,3,177,164,1039,39.73,39.73
1251,4601,CL,2024-09-11,52.34,320,58519,2,2,2,79,80,445,26.17,26.17
1251,4601,CL,2024-09-12,0.0,0,0,3,0,3,33,3,142,,0.0
1251,4601,CL,2024-09-13,0.0,0,0,0,0,1,23,4,113,,
1251,4601,CL,2024-09-14,0.0,0,0,1,0,1,63,7,181,,0.0
1251,4601,CL,2024-09-15,0.0,0,0,0,1,1,25,1,89,0.0,
1251,4601,CL,2024-09-16,0.0,0,0,0,0,2,13,4,50,,
1251,4601,CL,2024-09-17,0.0,0,0,1,0,1,5,2,28,,0.0
1251,4601,CL,2024-09-18,0.0,0,0,1,0,1,2,1,9,,0.0
1251,4601,CL,2024-09-19,0.0,0,0,0,0,1,1,3,1,,
1251,4601,CL,2024-09-20,0.0,0,0,0,1,0,0,6,0,0.0,
1251,4601,CL,2024-09-21,0.0,0,0,0,0,6,1,2,6,,
1251,4601,CL,2024-09-22,0.0,0,0,0,0,2,0,0,2,,
1251,4601,CL,2024-09-23,0.0,0,0,0,0,0,0,1,0,,
1251,4601,CL,2024-09-24,0.0,0,0,0,0,0,0,2,0,,
1251,4601,CL,2024-09-25,0.0,0,0,1,0,1,0,0,2,,0.0
1251,4601,CL,2024-09-26,0.0,0,0,0,0,0,1,3,0,,
1251,4601,CL,2024-09-28,0.0,0,0,0,0,0,0,1,0,,
1251,4601,CL,2024-10-01,0.0,0,0,0,0,1,0,0,1,,
1251,4601,CL,2024-10-02,0.0,0,0,1,0,1,0,0,2,,0.0
1251,4601,CL,2024-10-04,0.0,0,0,0,0,0,1,3,0,,
1251,4601,CL,2024-10-09,0.0,0,0,0,0,0,0,1,0,,
1251,4721,SV,2024-05-17,10.13,117,9782,0,0,0,5,112,256,inf,inf
1251,4721,SV,2024-05-18,15.45,88,20679,0,0,0,21,79,638,inf,inf
1251,4721,SV,2024-05-19,30.39,22,33610,0,1,0,16,58,783,30.39,inf
1251,4721,SV,2024-05-20,16.4,58,20835,0,1,0,14,54,358,16.4,inf
1251,4721,SV,2024-05-21,17.93,10,22478,0,1,0,9,34,217,17.93,inf
1251,4721,SV,2024-05-22,24.72,49,32825,0,0,0,18,44,277,inf,inf
1251,4721,SV,2024-05-23,17.29,53,18377,0,0,0,13,48,237,inf,inf
1251,4721,SV,2024-05-24,31.18,51,25435,0,0,0,8,38,129,inf,inf
1251,4721,SV,2024-05-25,21.34,52,24774,0,1,0,12,34,370,21.34,inf
1251,4721,SV,2024-05-26,19.28,113,19720,0,0,1,13,34,502,inf,inf
1251,4721,SV,2024-05-27,23.85,62,29019,0,0,0,8,24,368,inf,inf
1251,4721,SV,2024-05-28,20.81,92,24679,0,1,0,17,36,358,20.81,inf
1251,4721,SV,2024-05-29,24.05,74,31007,0,0,0,11,26,356,inf,inf
1251,4721,SV,2024-05-30,16.53,77,22941,0,0,1,7,47,264,inf,inf
1251,4721,SV,2024-05-31,34.4,107,36577,1,1,1,14,30,353,34.4,34.4
1251,4721,SV,2024-06-01,52.44,261,51121,0,1,0,31,153,484,52.44,inf
1251,4721,SV,2024-06-02,49.42,196,60935,0,0,0,9,90,298,inf,inf
1251,4721,SV,2024-06-03,47.43,183,54072,0,0,0,8,97,173,inf,inf
1251,4721,SV,2024-06-04,69.82,154,60284,0,1,0,16,72,198,69.82,inf
1251,4721,SV,2024-06-05,55.54,183,54364,0,0,0,11,101,256,inf,inf
1251,4721,SV,2024-06-06,47.96,308,51288,0,0,0,15,134,433,inf,inf
1251,4721,SV,2024-06-07,62.91,229,57510,0,0,0,18,147,487,inf,inf
1251,4721,SV,2024-06-08,66.35,197,74121,0,1,0,21,98,577,66.35,inf
1251,4721,SV,2024-06-09,71.17,183,80473,0,1,0,17,119,788,71.17,inf
1251,4721,SV,2024-06-10,61.24,157,73822,1,1,1,6,122,360,61.24,61.24
1251,4721,SV,2024-06-11,79.53,146,82725,0,0,0,15,73,276,inf,inf
1251,4721,SV,2024-06-12,64.99,106,73278,0,1,0,24,100,294,64.99,inf
1251,4721,SV,2024-06-13,65.59,100,75535,0,0,0,14,63,235,inf,inf
1251,4721,SV,2024-06-14,59.65,110,72962,0,0,0,13,76,362,inf,inf
1251,4721,SV,2024-06-15,71.72,166,85902,0,0,0,23,71,658,inf,inf
1251,4721,SV,2024-06-16,63.67,117,64467,2,3,3,41,98,1380,21.22,31.84
1251,4721,SV,2024-06-17,81.35,136,81586,1,2,1,35,75,1241,40.67,81.35
1251,4721,SV,2024-06-18,74.48,107,78324,1,3,1,31,99,952,24.83,74.48
1251,4721,SV,2024-06-19,94.36,148,94074,1,1,1,44,100,1030,94.36,94.36
1251,4721,SV,2024-06-20,90.37,85,102108,3,5,3,57,92,1213,18.07,30.12
1251,4721,SV,2024-06-21,37.81,90,42782,1,3,1,16,49,877,12.6,37.81
1251,4721,SV,2024-06-22,0.0,0,0,0,0,1,2,2,111,,
1251,4721,SV,2024-06-23,0.0,0,0,0,0,0,0,0,28,,
1251,4721,SV,2024-06-24,0.0,0,0,1,0,1,0,6,106,,0.0
1251,4721,SV,2024-06-25,0.0,0,0,1,1,1,0,2,83,0.0,0.0
1251,4721,SV,2024-06-26,0.0,0,0,1,0,1,0,16,185,,0.0
1251,4721,SV,2024-06-27,0.0,0,0,0,0,0,0,7,82,,
1251,4721,SV,2024-06-28,0.0,0,0,0,0,0,0,6,14,,
1251,4721,SV,2024-06-29,0.0,0,0,0,0,0,0,12,0,,
1251,4721,SV,2024-06-30,0.0,0,0,0,0,0,0,7,0,,
1251,4721,SV,2024-07-01,0.0,0,0,0,0,0,0,3,0,,
1251,4721,SV,2024-07-02,0.0,0,0,0,0,0,0,1,0,,
1251,4721,SV,2024-07-04,0.0,0,0,0,0,0,0,1,0,,
1251,4721,SV,2024-07-05,0.0,0,0,0,0,0,0,1,0,,
1251,4721,SV,2024-07-06,0.0,0,0,0,0,0,0,5,0,,
1251,4721,SV,2024-07-07,0.0,0,0,0,0,0,0,2,0,,
1251,4721,SV,2024-07-18,0.0,0,0,0,0,0,0,1,0,,
1251,4721,SV,2024-07-19,0.0,0,0,0,0,0,0,1,0,,
1251,4758,GT,2024-05-29,73.68,296,44722,0,3,0,23,196,1195,24.56,inf
1251,4758,GT,2024-05-30,32.53,232,37430,1,2,1,29,99,1122,16.26,32.53
1251,4758,GT,2024-05-31,22.71,71,17698,0,0,0,29,43,735,inf,inf
1251,4758,GT,2024-06-01,52.12,270,60465,1,10,1,49,81,992,5.21,52.12
1251,4758,GT,2024-06-02,37.91,289,46698,0,4,0,31,70,661,9.48,inf
1251,4758,GT,2024-06-03,41.98,210,36048,0,0,0,25,87,502,inf,inf
1251,4758,GT,2024-06-04,33.32,236,41596,0,1,0,18,65,509,33.32,inf
1251,4758,GT,2024-06-05,33.25,193,47034,0,1,1,33,82,443,33.25,inf
1251,4758,GT,2024-06-06,45.2,319,50037,0,3,0,44,94,1051,15.07,inf
1251,4758,GT,2024-06-07,54.0,458,44238,0,2,0,31,171,1042,27.0,inf
1251,4758,GT,2024-06-08,31.4,383,38644,1,1,1,34,151,1875,31.4,31.4
1251,4758,GT,2024-06-09,22.41,331,32316,1,1,2,26,132,1673,22.41,22.41
1251,4758,GT,2024-06-10,31.59,262,37874,0,1,0,21,110,1302,31.59,inf
1251,4758,GT,2024-06-11,27.43,88,36318,0,4,0,30,86,1027,6.86,inf
1251,4758,GT,2024-06-12,37.29,116,38713,1,4,1,34,80,976,9.32,37.29
1251,4758,GT,2024-06-13,45.22,199,43948,0,0,0,34,83,1298,inf,inf
1251,4758,GT,2024-06-14,20.39,77,24555,0,1,0,17,79,120,20.39,inf
1251,4758,GT,2024-06-15,0.0,0,0,1,0,2,1,1,40,,0.0
1251,4758,GT,2024-06-16,0.0,0,0,1,0,1,1,0,19,,0.0
1251,4758,GT,2024-06-17,0.0,0,0,0,0,1,1,4,125,,
1251,4758,GT,2024-06-18,0.0,0,0,0,1,0,3,0,21,0.0,
1251,4758,GT,2024-06-19,0.0,0,0,0,0,0,2,2,24,,
1251,4758,GT,2024-06-20,0.0,0,0,2,0,2,0,2,9,,0.0
1251,4758,GT,2024-06-21,0.0,0,0,1,0,2,0,10,3,,0.0
1251,4758,GT,2024-06-23,0.0,0,0,1,0,1,1,3,2,,0.0
1251,4758,GT,2024-06-24,0.0,0,0,0,0,0,0,2,0,,
1251,4758,GT,2024-06-25,0.0,0,0,0,0,0,0,1,0,,
1251,4758,GT,2024-06-26,0.0,0,0,0,0,0,0,1,0,,
1251,4758,GT,2024-06-28,0.0,0,0,0,0,0,0,1,0,,
1251,4758,GT,2024-06-29,0.0,0,0,1,0,1,0,0,2,,0.0
1251,4758,GT,2024-06-30,0.0,0,0,0,0,0,0,8,0,,
1251,4758,GT,2024-07-01,0.0,0,0,0,0,0,0,2,0,,
1251,4758,GT,2024-07-04,0.0,0,0,0,0,0,0,1,0,,
1251,4758,GT,2024-07-05,0.0,0,0,1,0,1,0,1,2,,0.0
1251,4758,GT,2024-07-08,0.0,0,0,0,0,0,0,1,0,,
1251,4758,GT,2024-07-09,0.0,0,0,0,0,0,0,3,0,,
1251,4758,GT,2024-07-10,0.0,0,0,0,0,0,0,1,0,,
1251,6342,EC,2024-11-01,67.52,858,101350,0,0,0,184,601,968,inf,inf
1251,6342,EC,2024-11-02,94.93,727,120009,4,10,7,417,443,1983,9.49,23.73
1251,6342,EC,2024-11-03,91.09,776,140511,5,13,6,503,349,2282,7.01,18.22
1251,6342,EC,2024-11-04,128.23,675,131475,4,23,4,521,312,2155,5.58,32.06
1251,6342,EC,2024-11-05,113.76,677,110229,8,31,9,733,396,4276,3.67,14.22
1251,6342,EC,2024-11-06,101.07,807,119117,12,35,14,860,399,4625,2.89,8.42
1251,6342,EC,2024-11-07,125.34,833,131425,6,18,7,696,390,3838,6.96,20.89
1251,6342,EC,2024-11-08,108.12,820,103988,6,21,10,524,452,4063,5.15,18.02
1251,6342,EC,2024-11-09,82.49,1156,130826,12,23,14,622,548,5400,3.59,6.87
1251,6342,EC,2024-11-10,104.79,1382,151314,6,13,9,582,519,4929,8.06,17.46
1251,6342,EC,2024-11-11,116.34,1068,168023,7,18,9,468,458,3371,6.46,16.62
1251,6342,EC,2024-11-12,108.49,1036,147054,2,16,5,470,487,3802,6.78,54.24
1251,6342,EC,2024-11-13,132.52,1220,182234,9,17,10,778,530,3700,7.8,14.72
1251,6342,EC,2024-11-14,158.27,1108,161288,13,36,18,653,450,3762,4.4,12.17
1251,6342,EC,2024-11-15,137.25,784,173933,3,16,8,495,301,2902,8.58,45.75
1251,6342,EC,2024-11-16,149.56,939,155002,8,16,10,516,295,2887,9.35,18.7
1251,6342,EC,2024-11-17,120.59,1120,164410,6,12,21,520,360,3132,10.05,20.1
1251,6342,EC,2024-11-18,197.74,836,152064,11,18,24,506,278,2810,10.99,17.98
1251,6342,EC,2024-11-19,147.37,786,151172,12,26,21,600,303,3428,5.67,12.28
1251,6342,EC,2024-11-20,144.72,826,167074,6,19,11,465,326,2862,7.62,24.12
1251,6342,EC,2024-11-21,184.41,976,200160,9,19,10,500,382,2481,9.71,20.49
1251,6342,EC,2024-11-22,159.12,1208,160508,11,22,16,637,340,2879,7.23,14.47
1251,6342,EC,2024-11-23,171.87,1497,199587,11,24,13,701,363,3586,7.16,15.62
1251,6342,EC,2024-11-24,133.45,1460,216196,7,21,11,689,394,3333,6.35,19.06
1251,6342,EC,2024-11-25,184.84,1409,238189,8,18,12,607,465,3074,10.27,23.1
1251,6342,EC,2024-11-26,191.67,1705,235729,17,31,21,697,537,4540,6.18,11.27
1251,6342,EC,2024-11-27,169.34,1620,221374,17,28,21,635,550,4061,6.05,9.96
1251,6342,EC,2024-11-28,172.12,1641,247059,6,19,8,540,664,3689,9.06,28.69
1251,6342,EC,2024-11-29,170.94,1691,253795,9,15,14,521,561,2972,11.4,18.99
1251,6342,EC,2024-11-30,184.95,2305,285877,11,16,16,694,590,4104,11.56,16.81
1251,6342,EC,2024-12-01,154.62,2406,267660,11,17,17,623,1097,4091,9.1,14.06
1251,6342,EC,2024-12-02,147.51,1749,251582,9,16,11,587,850,3827,9.22,16.39
1251,6342,EC,2024-12-03,32.25,432,81994,13,17,16,660,674,3648,1.9,2.48
1251,6342,EC,2024-12-04,54.93,852,82083,7,14,9,603,371,3386,3.92,7.85
1251,6342,EC,2024-12-05,36.62,694,91417,10,14,13,638,532,3834,2.62,3.66
1251,6342,EC,2024-12-06,29.75,883,82660,9,18,11,582,722,4318,1.65,3.31
1251,6342,EC,2024-12-07,40.66,1120,91336,24,29,29,754,601,4554,1.4,1.69
1251,6342,EC,2024-12-08,30.12,963,90193,22,19,24,612,464,3784,1.59,1.37
1251,6342,EC,2024-12-09,63.82,1238,155246,11,13,15,606,593,3638,4.91,5.8
1251,6342,EC,2024-12-10,147.42,1913,304607,19,33,28,890,688,5163,4.47,7.76
1251,6342,EC,2024-12-11,149.36,2139,324349,14,24,20,863,599,4290,6.22,10.67
1251,6342,EC,2024-12-12,143.45,2445,300283,9,23,11,728,727,4317,6.24,15.94
1251,6342,EC,2024-12-13,121.94,2291,265031,5,22,11,622,546,2844,5.54,24.39
1251,6342,EC,2024-12-14,131.35,2648,282620,10,15,14,842,704,4467,8.76,13.14
1251,6342,EC,2024-12-15,156.43,2369,310510,15,12,17,748,592,3559,13.04,10.43
1251,6342,EC,2024-12-16,120.76,2085,274334,5,21,8,727,686,3253,5.75,24.15
1251,6342,EC,2024-12-17,142.86,2134,269086,9,26,11,663,573,3276,5.49,15.87
1251,6342,EC,2024-12-18,176.58,2405,314344,13,20,17,757,660,4410,8.83,13.58
1251,6342,EC,2024-12-19,164.52,2262,301768,8,22,9,746,718,4015,7.48,20.56
1251,6342,EC,2024-12-20,144.84,2194,280493,13,19,15,679,662,3690,7.62,11.14
1251,6342,EC,2024-12-21,180.68,3155,335296,9,28,12,892,645,4468,6.45,20.08
1251,6342,EC,2024-12-22,187.13,3397,358914,14,20,19,678,792,4344,9.36,13.37
1251,6342,EC,2024-12-23,161.35,3302,339421,9,14,11,777,673,3897,11.52,17.93
1251,6342,EC,2024-12-24,139.73,2854,308090,4,12,8,658,585,2984,11.64,34.93
1251,6342,EC,2024-12-25,180.01,2706,367658,5,12,7,612,693,2610,15.0,36.0
1251,6342,EC,2024-12-26,212.27,3263,368381,7,18,17,787,892,4066,11.79,30.32
1251,6342,EC,2024-12-27,181.68,2978,355694,8,18,10,804,1028,4257,10.09,22.71
1251,6342,EC,2024-12-28,203.44,2685,331385,11,16,13,725,904,3974,12.72,18.49
1251,6342,EC,2024-12-29,170.21,2942,336708,11,18,13,657,819,3842,9.46,15.47
1251,6342,EC,2024-12-30,133.91,1693,240274,4,9,6,694,743,3763,14.88,33.48
1251,6342,EC,2024-12-31,0.0,0,0,2,11,5,366,215,2080,0.0,0.0
1251,6342,EC,2025-01-01,0.0,0,0,3,9,4,154,99,1065,0.0,0.0
1251,6342,EC,2025-01-02,0.0,0,0,5,10,5,112,548,978,0.0,0.0
1251,6342,EC,2025-01-03,0.0,0,0,2,1,5,81,355,505,0.0,0.0
1251,6342,EC,2025-01-04,0.0,0,0,5,4,7,49,216,260,0.0,0.0
1251,6342,EC,2025-01-05,0.0,0,0,0,4,2,22,212,121,0.0,
1251,6342,EC,2025-01-06,0.0,0,0,4,4,5,20,213,30,0.0,0.0
1251,6342,EC,2025-01-07,0.0,0,0,3,4,4,9,157,5,0.0,0.0
1251,6342,EC,2025-01-08,0.0,0,0,1,1,2,6,43,3,0.0,0.0
1251,6342,EC,2025-01-09,0.0,0,0,7,3,9,9,40,16,0.0,0.0
1251,6342,EC,2025-01-10,0.0,0,0,2,2,2,11,32,2,0.0,0.0
1251,6342,EC,2025-01-11,0.0,0,0,1,3,3,7,25,4,0.0,0.0
1251,6342,EC,2025-01-12,0.0,0,0,3,0,6,11,23,9,,0.0
1251,6342,EC,2025-01-13,0.0,0,0,2,3,3,4,115,5,0.0,0.0
1251,6342,EC,2025-01-14,0.0,0,0,5,2,5,10,41,8,0.0,0.0
1251,6342,EC,2025-01-15,0.0,0,0,5,2,5,7,65,6,0.0,0.0
1251,6342,EC,2025-01-16,0.0,0,0,2,4,3,4,25,3,0.0,0.0
1251,6342,EC,2025-01-17,0.0,0,0,5,0,5,1,16,8,,0.0
1251,6342,EC,2025-01-18,0.0,0,0,4,0,5,4,19,9,,0.0
1251,6342,EC,2025-01-19,0.0,0,0,4,0,5,3,16,6,,0.0
1251,6342,EC,2025-01-20,0.0,0,0,4,1,5,4,20,5,0.0,0.0
1251,6342,EC,2025-01-21,0.0,0,0,4,2,5,2,11,9,0.0,0.0
1251,6342,EC,2025-01-22,0.0,0,0,3,1,3,5,46,2,0.0,0.0
1251,6342,EC,2025-01-23,0.0,0,0,1,0,1,0,20,2,,0.0
1251,6342,EC,2025-01-24,0.0,0,0,1,1,1,2,6,2,0.0,0.0
1251,6342,EC,2025-01-25,0.0,0,0,1,0,1,1,5,0,,0.0
1251,6342,EC,2025-01-26,0.0,0,0,0,0,0,1,4,0,,
1251,6342,EC,2025-01-28,0.0,0,0,0,0,0,1,4,0,,
1251,6342,EC,2025-01-29,0.0,0,0,1,0,1,0,0,2,,0.0
1251,6684,EC,2025-01-01,137.81,2687,257400,0,3,0,195,839,1459,45.94,inf
1251,6684,EC,2025-01-02,167.09,3573,330875,3,7,5,416,1074,4162,23.87,55.7
1251,6684,EC,2025-01-03,140.86,2892,333640,0,14,0,443,826,3438,10.06,inf
1251,6684,EC,2025-01-04,149.55,3018,319464,3,13,3,493,724,3370,11.5,49.85
1251,6684,EC,2025-01-05,134.74,2619,353763,5,13,5,409,836,3336,10.36,26.95
1251,6684,EC,2025-01-06,153.7,2419,287625,6,9,6,411,898,3301,17.08,25.62
1251,6684,EC,2025-01-07,168.48,1731,295122,5,18,6,475,731,3063,9.36,33.7
1251,6684,EC,2025-01-08,148.53,1436,242356,7,23,8,526,519,2820,6.46,21.22
1251,6684,EC,2025-01-09,163.51,1974,267086,7,31,8,621,586,3212,5.27,23.36
1251,6684,EC,2025-01-10,151.25,1966,269867,9,29,9,609,562,2764,5.22,16.81
1251,6684,EC,2025-01-11,144.6,2233,276294,9,31,14,656,646,2896,4.66,16.07
1251,6684,EC,2025-01-12,140.56,2083,313581,12,42,17,682,501,3016,3.35,11.71
1251,6684,EC,2025-01-13,119.81,1835,271387,8,23,8,516,724,4060,5.21,14.98
1251,6684,EC,2025-01-14,146.07,1445,285208,13,33,17,564,478,3170,4.43,11.24
1251,6684,EC,2025-01-15,132.58,1434,252787,10,18,15,640,568,4323,7.37,13.26
1251,6684,EC,2025-01-16,210.71,1551,252295,12,24,16,611,419,3025,8.78,17.56
1251,6684,EC,2025-01-17,162.15,1419,266983,12,19,15,570,444,2826,8.53,13.51
1251,6684,EC,2025-01-18,125.93,1385,262730,16,11,20,795,538,3969,11.45,7.87
1251,6684,EC,2025-01-19,123.56,1364,258922,9,15,11,603,447,2986,8.24,13.73
1251,6684,EC,2025-01-20,122.21,1201,193933,6,17,7,594,423,2719,7.19,20.37
1251,6684,EC,2025-01-21,119.52,1378,223903,12,25,17,727,511,3429,4.78,9.96
1251,6684,EC,2025-01-22,163.52,1025,233164,8,27,12,738,476,3578,6.06,20.44
1251,6684,EC,2025-01-23,220.34,731,282512,8,19,10,541,474,2957,11.6,27.54
1251,6684,EC,2025-01-24,163.75,1028,228529,15,21,18,562,514,2866,7.8,10.92
1251,6684,EC,2025-01-25,201.12,793,282125,9,17,12,670,490,3419,11.83,22.35
1251,6684,EC,2025-01-26,240.5,1083,279213,11,15,16,549,481,3032,16.03,21.86
1251,6684,EC,2025-01-27,196.97,1025,243124,8,18,9,525,532,2460,10.94,24.62
1251,6684,EC,2025-01-28,184.85,922,275348,12,37,14,658,571,2856,5.0,15.4
1251,6684,EC,2025-01-29,201.57,752,258293,28,21,37,675,399,3662,9.6,7.2
1251,6684,EC,2025-01-30,212.72,611,237119,10,21,14,623,535,3306,10.13,21.27
1251,6684,EC,2025-01-31,131.48,593,159499,12,23,13,750,428,3304,5.72,10.96
1251,6684,EC,2025-02-01,124.1,527,172665,13,16,15,646,367,3467,7.76,9.55
1251,6684,EC,2025-02-02,207.2,622,177792,10,17,10,520,413,2615,12.19,20.72
1251,6684,EC,2025-02-03,173.2,482,211531,5,15,8,584,592,3141,11.55,34.64
1251,6684,EC,2025-02-04,121.46,411,163611,11,14,16,376,501,1912,8.68,11.04
1251,6684,EC,2025-02-05,171.94,392,192936,13,13,17,557,370,2938,13.23,13.23
1251,6684,EC,2025-02-06,177.82,355,171753,6,20,9,516,322,2671,8.89,29.64
1251,6684,EC,2025-02-07,152.73,342,156217,11,22,15,534,344,2647,6.94,13.88
1251,6684,EC,2025-02-08,160.61,491,163837,12,14,17,708,306,3511,11.47,13.38
1251,6684,EC,2025-02-09,133.79,308,127948,17,26,20,599,301,2915,5.15,7.87
1251,6684,EC,2025-02-10,154.37,429,163505,10,26,11,675,432,3589,5.94,15.44
1251,6684,EC,2025-02-11,184.54,319,172518,19,34,23,849,463,4977,5.43,9.71
1251,6684,EC,2025-02-12,151.06,357,157304,12,25,18,674,327,3297,6.04,12.59
1251,6684,EC,2025-02-13,123.46,482,134415,17,30,18,726,291,3266,4.12,7.26
1251,6684,EC,2025-02-14,142.67,406,117754,13,17,17,718,259,3231,8.39,10.97
1251,6684,EC,2025-02-15,150.66,411,137307,18,18,24,724,260,3556,8.37,8.37
1251,6684,EC,2025-02-16,142.75,433,148679,4,15,8,645,354,3006,9.52,35.69
1251,6684,EC,2025-02-17,143.94,535,176216,11,26,15,661,480,3706,5.54,13.09
1251,6684,EC,2025-02-18,185.16,509,194502,17,34,19,835,466,4549,5.45,10.89
1251,6684,EC,2025-02-19,175.79,283,140543,20,46,24,819,363,4649,3.82,8.79
1251,6684,EC,2025-02-20,175.52,385,160761,14,20,18,686,324,4214,8.78,12.54
1251,6684,EC,2025-02-21,179.34,276,151718,15,26,21,637,340,3449,6.9,11.96
1251,6684,EC,2025-02-22,179.93,377,150998,15,24,18,728,263,3309,7.5,12.0
1251,6684,EC,2025-02-23,165.77,410,135496,14,21,19,618,325,3228,7.89,11.84
1251,6684,EC,2025-02-24,123.87,400,151815,13,16,20,656,312,2815,7.74,9.53
1251,6684,EC,2025-02-25,153.83,347,158569,15,32,19,720,328,3293,4.81,10.26
1251,6684,EC,2025-02-26,203.92,386,216320,13,24,20,564,340,2617,8.5,15.69
1251,6684,EC,2025-02-27,206.78,496,253594,18,29,21,434,374,1758,7.13,11.49
1251,6684,EC,2025-02-28,340.52,740,269506,12,29,14,474,542,1853,11.74,28.38
1251,6684,EC,2025-03-01,316.93,748,284718,16,17,19,357,524,1615,18.64,19.81
1251,6684,EC,2025-03-02,255.34,703,278007,12,14,13,342,484,1430,18.24,21.28
1251,6684,EC,2025-03-03,283.58,750,258882,8,14,10,279,557,2126,20.26,35.45
1251,6684,EC,2025-03-04,281.54,987,287359,12,29,15,363,653,2401,9.71,23.46
1251,6684,EC,2025-03-05,267.03,796,306935,14,19,19,423,521,2368,14.05,19.07
1251,6684,EC,2025-03-06,252.4,789,305740,8,22,10,432,504,1820,11.47,31.55
